image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,Cost,image_id,area
94,"POLYGON ((1.9873359199999998 48.93980648999999, 2.10224883 48.94154428, 2.26513981 48.94219159, 2.26592551 49.16445332000001, 2.1918666499999997 49.16469293, 1.9866286 49.16264436, 1.98658136 49.148559399999996, 1.9873359199999998 48.93980648999999))",368d9d36-c418-4974-b172-985180f38d70,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208241059081_FR1_PX_E002N49_0202_02182', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-24T14:50:44.243054142Z', 'processingDate': '2022-08-24T11:41:55.271Z', 'parentIdentifier': 'DS_PHR1A_202208241059081_FR1_PX_E002N49_0202_02182', 'azimuthAngle': 179.9879327956924, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0f2ca781-d5cc-4cf0-9328-f6ee4f29a0d0', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.052249210046874, 'lon': 2.126253437951886}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '7a3a95a1-60be-47f4-8593-1318661e1a43', 'publicationDate': '2022-08-24T14:50:44.243054142Z', 'illuminationElevationAngle': 50.47501648065587, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-08-21T13:17:13.194907197Z', 'incidenceAngleAcrossTrack': 4.542294685276013, 'illuminationAzimuthAngle': 158.5547384130978, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -8.824167826264949, 'incidenceAngle': 9.892179194975938, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202208241059081_FR1_PX_E002N49_0202_02182', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",368d9d36-c418-4974-b172-985180f38d70,airbus,2022-08-24T10:59:08.180Z,,,16.932867417991012,0.5,HOURS,209470,78,503.9725875296779
95,"POLYGON ((2.21753441 48.948809299999986, 2.23828841 48.949537819999996, 2.35191062 48.95285393, 2.507531 48.95575949, 2.50814745 49.171512129999996, 2.4165302799999995 49.170251459999996, 2.21688262 49.165416019999995, 2.21681338 49.13618550999999, 2.2174470099999994 48.97868103999999, 2.21753441 48.948809299999986))",59169d44-6187-4205-88ba-5ad502d9c4df,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-24T14:50:09.290927372Z', 'processingDate': '2022-08-24T11:41:44.696Z', 'parentIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'azimuthAngle': 179.9698967342649, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '252acbf4-f72c-4a69-b215-7f5dd60af7ad', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.06016921287429, 'lon': 2.362480413169197}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '7a3a95a1-60be-47f4-8593-1318661e1a43', 'publicationDate': '2022-08-24T14:50:09.290927372Z', 'illuminationElevationAngle': 50.46036393075742, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-08-21T13:17:13.194914862Z', 'incidenceAngleAcrossTrack': 5.851944136616651, 'illuminationAzimuthAngle': 158.5396174061276, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -18.81018684700962, 'incidenceAngle': 19.58107196008067, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202208241058505_FR1_PX_E002N49_0502_01956', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",59169d44-6187-4205-88ba-5ad502d9c4df,airbus,2022-08-24T10:58:50.556Z,,,7.789157364684649,0.5,HOURS,220230,79,510.51182167519687
96,"POLYGON ((2.108619 48.87113675999999, 2.10830684 48.83387368, 2.44551255 48.83446218, 2.44453732 48.87258999000001, 2.108619 48.87113675999999))",020055e1-e950-43db-a9f0-10253598c71d,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-24T06:41:30.845968819Z', 'processingDate': '2022-08-23T12:15:03.628Z', 'azimuthAngle': 177.94525274588673, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9e7bb414-a207-4bdb-9782-06b680d1337e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01920903702978', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.853352260393855, 'lon': 2.276909696864202}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '725edcb4-4679-46c1-91ad-28d40ca718a5', 'publicationDate': '2022-08-24T06:41:30.845968819Z', 'illuminationElevationAngle': 52.86724424250068, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-08-20T12:22:04.035454285Z', 'incidenceAngleAcrossTrack': -42.03115597179776, 'illuminationAzimuthAngle': 167.8033731522693, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -1.3262019968236194, 'incidenceAngle': 42.03156428330529, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",020055e1-e950-43db-a9f0-10253598c71d,airbus,2022-08-23T11:24:05.557Z,,,58.0,0.3,HOURS,185400,80,103.5417545428514
97,"POLYGON ((2.09994209 48.90639886, 2.1016529099999994 48.84375505, 2.4472569099999997 48.80087887999999, 2.4484591099999995 48.86181675, 2.09994209 48.90639886))",4d4cdae4-e6ce-4ea3-ba9e-f2cd7c2c00c3,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-21T16:05:20.757985389Z', 'processingDate': '2022-08-20T10:58:05.174Z', 'azimuthAngle': 181.98663992445717, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '13bd8198-cab4-4e08-8757-99e98ed5dadc', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01916403661157', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.85375163969716, 'lon': 2.2742005998024104}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '2751f265-4fdc-4346-8a13-b893114a1407', 'publicationDate': '2022-08-21T16:05:20.757985389Z', 'illuminationElevationAngle': 50.19025701990855, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-08-17T13:37:08.230043522Z', 'incidenceAngleAcrossTrack': 43.83683439112455, 'illuminationAzimuthAngle': 146.02037590978023, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.475291345662786, 'incidenceAngle': 44.48977605418056, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4d4cdae4-e6ce-4ea3-ba9e-f2cd7c2c00c3,airbus,2022-08-20T10:28:30.307Z,,,40.0,0.3,HOURS,313200,81,174.92413039892108
98,"POLYGON ((2.24336617 48.76268988999999, 2.2437832399999995 48.61989301, 2.44494549 48.623178859999996, 2.4453342499999997 48.765356589999996, 2.24336617 48.76268988999999))",0287b04a-78d1-4705-9bca-08fdf27188ba,pneo,pneo,oneatlas,"{'commercialReference': '000037536', 'qualified': False, 'lastUpdateDate': '2022-08-20T19:09:43Z', 'processingDate': '2022-08-20T17:06:26.391Z', 'azimuthAngle': 64.3308149680077, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7636841e-eaed-4bd9-a2e7-8d705060b18d', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01810503432120', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_27', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.69263390616414, 'lon': 2.34435021182393}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037536_1_1_I_1', 'publicationDate': '2022-08-20T19:06:53.908895334Z', 'illuminationElevationAngle': 56.30242688245615, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T19:09:43Z', 'incidenceAngleAcrossTrack': 12.982830194064073, 'illuminationAzimuthAngle': 150.5077153298423, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': -6.06563332563643, 'internalReference': 'SAL22031399', 'incidenceAngle': 14.12899153601438, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",0287b04a-78d1-4705-9bca-08fdf27188ba,airbus,2022-08-03T10:50:14.172Z,,,0.0,0.31,MINUTES,378414,82,235.13219987554228
99,"POLYGON ((2.24463545 48.76613093999999, 2.2450723399999997 48.62204777, 2.4433906 48.61850844999999, 2.44379363 48.76233960999999, 2.24463545 48.76613093999999))",957925db-ad58-4ac8-bd96-f2f8cebb0ae2,pneo,pneo,oneatlas,"{'commercialReference': '000037535', 'qualified': False, 'lastUpdateDate': '2022-08-20T17:01:27Z', 'processingDate': '2022-08-20T16:50:34.518Z', 'azimuthAngle': 139.43790326253722, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'e3b472c2-ab40-4209-a2b3-ee9b8b3e2cf5', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01810503432121', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_27', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.69232653544012, 'lon': 2.344214543810773}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037535_4_1_I_1', 'publicationDate': '2022-08-20T16:57:59.369919111Z', 'illuminationElevationAngle': 56.336242287674075, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T17:01:27Z', 'incidenceAngleAcrossTrack': 9.314034438559974, 'illuminationAzimuthAngle': 150.67582796928332, 'format': 'SAFIR', 'internalLine': '4_1', 'incidenceAngleAlongTrack': 10.682161091483852, 'internalReference': 'SAL22031398', 'incidenceAngle': 13.843230286884275, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",957925db-ad58-4ac8-bd96-f2f8cebb0ae2,airbus,2022-08-03T10:50:39.177Z,,,0.0,0.31,MINUTES,373734,83,234.22754809085828
100,"POLYGON ((2.24716005 48.935003290000004, 2.24727455 48.79432310999999, 2.44170763 48.79547315, 2.44190484 48.93633857999998, 2.24716005 48.935003290000004))",f05dabec-64af-4f56-bd24-36553cf10ff7,pneo,pneo,oneatlas,"{'commercialReference': '000037522', 'qualified': False, 'lastUpdateDate': '2022-08-20T03:27:58Z', 'processingDate': '2022-08-20T03:15:45.237Z', 'azimuthAngle': 205.11355871660706, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '00147220-7f92-457e-8fa9-1b98e5c76dbb', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01734203297165', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_26', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.86533825343743, 'lon': 2.3445324444407127}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037522_3_1_I_1', 'publicationDate': '2022-08-20T03:25:06.469081468Z', 'illuminationElevationAngle': 58.91504369825252, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T03:27:58Z', 'incidenceAngleAcrossTrack': -3.794986211289034, 'illuminationAzimuthAngle': 152.37617665306468, 'format': 'SAFIR', 'internalLine': '3_1', 'incidenceAngleAlongTrack': 8.087329568492102, 'internalReference': 'SAL22031387', 'incidenceAngle': 8.881669686155487, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",f05dabec-64af-4f56-bd24-36553cf10ff7,airbus,2022-07-24T10:58:01.174Z,,,0.16629272461873676,0.3,MINUTES,402012,84,223.5016753614192
101,"POLYGON ((2.24737068 48.93517243, 2.2476742 48.79604095, 2.4414784299999996 48.79600350999999, 2.4417617199999997 48.93548735999999, 2.24737068 48.93517243))",b159ac97-22f9-4bc1-ad18-6da3f29b507c,pneo,pneo,oneatlas,"{'commercialReference': '000037515', 'qualified': False, 'lastUpdateDate': '2022-08-20T02:38:47Z', 'processingDate': '2022-08-20T02:28:28.594Z', 'azimuthAngle': 4.292545620126182, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '54e20cda-69b3-467d-aa64-0c1418c26d04', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01734203297163', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_26', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.86575388467094, 'lon': 2.3445661987646575}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037515_4_1_I_1', 'publicationDate': '2022-08-20T02:35:54.332278187Z', 'illuminationElevationAngle': 58.883119275585415, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T02:38:47Z', 'incidenceAngleAcrossTrack': 0.6737752329825296, 'illuminationAzimuthAngle': 152.19710676540288, 'format': 'SAFIR', 'internalLine': '4_1', 'incidenceAngleAlongTrack': -8.562759169344009, 'internalReference': 'SAL22031381', 'incidenceAngle': 8.58728240751403, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",b159ac97-22f9-4bc1-ad18-6da3f29b507c,airbus,2022-07-24T10:57:36.181Z,,,0.0,0.3,MINUTES,396810,85,220.61580285557056
102,"POLYGON ((2.2616638499999997 48.966434409999984, 2.26189493 48.88322038999999, 2.46138133 48.88159770999999, 2.4616134699999996 48.96457801, 2.2616638499999997 48.966434409999984))",9f251efe-f881-446d-9c01-e740bc0f8e8f,pneo,pneo,oneatlas,"{'commercialReference': '000037420', 'qualified': False, 'lastUpdateDate': '2022-08-19T14:47:15Z', 'processingDate': '2022-08-19T14:40:33.404Z', 'azimuthAngle': 108.85194058535134, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '069fe7e2-910d-42fb-826f-b3227689f2f6', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01810503432092', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_25', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.924047250700944, 'lon': 2.3616386585927773}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037420_4_1_I_1', 'publicationDate': '2022-08-19T14:45:14.325470507Z', 'illuminationElevationAngle': 56.12135005589149, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-19T14:47:15Z', 'incidenceAngleAcrossTrack': 11.077790256951841, 'illuminationAzimuthAngle': 150.78013855396574, 'format': 'SAFIR', 'internalLine': '4_1', 'incidenceAngleAlongTrack': 3.9974405924504, 'internalReference': 'SAL22031285', 'incidenceAngle': 11.697191162488048, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",9f251efe-f881-446d-9c01-e740bc0f8e8f,airbus,2022-08-03T10:50:25.758Z,,,0.0,0.31,MINUTES,243270,86,135.25222055291502
103,"POLYGON ((2.03349667 48.99740223999999, 2.0335366299999995 48.706002399999996, 2.2413689099999994 48.698070679999994, 2.24145253 48.99118346999998, 2.03349667 48.99740223999999))",a63894c3-3c53-49da-b633-c85ba6d0dde5,pneo,pneo,oneatlas,"{'commercialReference': '000036131', 'qualified': False, 'lastUpdateDate': '2022-08-12T18:06:03Z', 'processingDate': '2022-08-12T17:44:40.586Z', 'azimuthAngle': 340.85714629531475, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '676ab75e-8b02-4514-8262-8b152eb5be4d', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00719400557346', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_21', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.84763409900975, 'lon': 2.1374746020259563}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000036131_5_1_I_1', 'publicationDate': '2022-08-12T18:00:00.258725703Z', 'illuminationElevationAngle': 32.92897133737268, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-12T18:06:03Z', 'incidenceAngleAcrossTrack': -8.747436059602995, 'illuminationAzimuthAngle': 170.25485679506338, 'format': 'SAFIR', 'internalLine': '5_1', 'incidenceAngleAlongTrack': -21.046165587143538, 'internalReference': 'SAL22030226', 'incidenceAngle': 22.17875296249524, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",a63894c3-3c53-49da-b633-c85ba6d0dde5,airbus,2021-10-14T11:04:44.854Z,,,0.0,0.33,MINUTES,892008,87,495.9048077614535
104,"POLYGON ((2.3530354899999995 48.993288639999996, 2.35410759 48.70758579999999, 2.5516856099999994 48.706756299999995, 2.55261244 48.992120629999995, 2.3530354899999995 48.993288639999996))",3e36164a-9c93-4c66-bdbb-2abb5255782f,pneo,pneo,oneatlas,"{'commercialReference': '000036124', 'qualified': False, 'lastUpdateDate': '2022-08-12T16:24:43Z', 'processingDate': '2022-08-12T16:04:26.3Z', 'azimuthAngle': 101.81445277199838, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3dbaed46-cee0-4513-99f9-77b944de3520', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00910500921936', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_21', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.849928883199105, 'lon': 2.452823960975322}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000036124_10_1_I_1', 'publicationDate': '2022-08-12T16:19:11.849184957Z', 'illuminationElevationAngle': 19.053090096389777, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-12T16:24:43Z', 'incidenceAngleAcrossTrack': 10.585428248950416, 'illuminationAzimuthAngle': 168.2740181316415, 'format': 'SAFIR', 'internalLine': '10_1', 'incidenceAngleAlongTrack': 2.4293617733565753, 'internalReference': 'SAL22030219', 'incidenceAngle': 10.830789603763641, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",3e36164a-9c93-4c66-bdbb-2abb5255782f,airbus,2021-11-29T10:50:23.644Z,,,1.4193111758303056,0.31,MINUTES,832338,88,462.76722066720305
105,"POLYGON ((1.9206996 49.09455539999998, 1.9209928800000002 48.97676117, 2.19520283 48.97691412000001, 2.19559474 49.094555589999985, 1.9206996 49.09455539999998))",6556e9df-f798-4a1f-a72c-5332e7200248,phr,phr,oneatlas,"{'commercialReference': 'SO22042160', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111058439_FR1_PX_E002N49_0101_01196', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T05:06:33.268238129Z', 'processingDate': '2022-08-12T03:57:50.169', 'parentIdentifier': 'DS_PHR1B_202208111059209_FR1_PX_E002N49_0101_01200', 'azimuthAngle': 180.0226539504293, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '81ecd15e-ea2e-4b9d-bd39-19d21bcdb127', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.035757467311726, 'lon': 2.0581471725965685}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '2d04a733-cb31-407f-bb06-e1d54caab209', 'publicationDate': '2022-08-12T05:06:33.268238129Z', 'illuminationElevationAngle': 54.31447193137818, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T05:06:33.268250228Z', 'incidenceAngleAcrossTrack': 2.431884752986482, 'illuminationAzimuthAngle': 155.5422217757929, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -0.4085640141791573, 'incidenceAngle': 2.46588471052107, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059209_FR1_PX_E002N49_0101_01200', 'organisationName': 'AIRBUS DS GEO'}",6556e9df-f798-4a1f-a72c-5332e7200248,airbus,2022-08-11T10:59:20.931Z,,,0.0,0.5,MINUTES,99210,89,262.81268681273104
106,"POLYGON ((2.21005148 48.912370579999994, 2.2102658699999997 48.801079779999995, 2.48677489 48.802542759999994, 2.4870278599999995 48.91372823, 2.21005148 48.912370579999994))",d70d9f08-c99e-41cc-a505-99cdd7f1913f,phr,phr,oneatlas,"{'commercialReference': 'SO22042156', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111059031_FR1_PX_E002N48_0521_01104', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T04:15:07.169099796Z', 'processingDate': '2022-08-12T03:34:18.234', 'parentIdentifier': 'DS_PHR1B_202208111059401_FR1_PX_E002N48_0521_01108', 'azimuthAngle': 179.9880065243494, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '46f9a853-63fa-463a-a085-1806b69f6b02', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.85746580752344, 'lon': 2.348539668756368}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '630990cb-d3fc-49b0-8d4e-d658e24afb3a', 'publicationDate': '2022-08-12T04:15:07.169099796Z', 'illuminationElevationAngle': 54.5600317154048, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T04:15:07.169110957Z', 'incidenceAngleAcrossTrack': -2.565610906859337, 'illuminationAzimuthAngle': 155.8993719356881, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 9.169381256787737, 'incidenceAngle': 9.509895349648419, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059401_FR1_PX_E002N48_0521_01108', 'organisationName': 'AIRBUS DS GEO'}",d70d9f08-c99e-41cc-a505-99cdd7f1913f,airbus,2022-08-11T10:59:40.180Z,,,0.0,0.5,MINUTES,251030,90,251.21269864379173
