image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,local_image_id,incidence_angle,geometry
43,02d7e579-e525-4962-bfc3-12efdec3e1c6,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-01-11T13:05:10Z', 'processingDate': '2021-12-28T12:42:03.969Z', 'azimuthAngle': 180.06804879188613, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '778e5429-394e-4c66-a798-578626c066eb', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_00934201135051', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3382474162718423, 48.86940381055237], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_e4cde44f3e636ca51e03a33dc5a22baa', 'publicationDate': '2021-12-28T12:48:30.314439896Z', 'illuminationElevationAngle': 16.688916957984592, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-01-09T13:04:53.300410928Z', 'incidenceAngleAcrossTrack': -1.1860784514196483, 'illuminationAzimuthAngle': 167.31260450812812, 'incidenceAngleAlongTrack': -1.325646112050337, 'incidenceAngle': 1.7790579507031434, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",02d7e579-e525-4962-bfc3-12efdec3e1c6,airbus,2021-12-28 10:57:46.609000+00:00,,,100.0,0.3,HOURS,369000,43,205.38225294344855,274,1.7790579507031434,"POLYGON ((2.24207062 48.93490859, 2.2422541 48.80959704999999, 2.24225361 48.8088224, 2.24225967 48.80399871, 2.43416592 48.80380948, 2.43417318 48.80864658, 2.43417475 48.80942361999998, 2.43442422 48.9349555, 2.24207062 48.93490859))"
44,815f91b1-a09e-43c3-a850-48690985e862,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-09-12T11:10:35.246716893Z', 'processingDate': '2022-09-11T11:01:20.31Z', 'azimuthAngle': 181.32064400120674, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '820e0c92-7c91-4117-8e4f-224cef97498d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02010503960425', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.92371249884807, 'lon': 2.361652538319492}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '1c63a79e-2429-4734-800b-2e79fca967c0', 'publicationDate': '2022-09-12T11:10:35.246716893Z', 'illuminationElevationAngle': 44.70043783425066, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-09-09T11:07:21.509324691Z', 'incidenceAngleAcrossTrack': 11.23372118780889, 'illuminationAzimuthAngle': 159.67934089774852, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 3.034382448032465, 'incidenceAngle': 11.662101194145121, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",815f91b1-a09e-43c3-a850-48690985e862,airbus,2022-09-11 10:50:25.511000+00:00,,,44.0,0.3,HOURS,241200,44,135.03425657272106,62,11.662101194145121,"POLYGON ((2.26167952 48.96588283, 2.26194939 48.88287061, 2.46143148 48.88147954, 2.46162555 48.96439666, 2.26167952 48.96588283))"
45,4cd5bfe4-40a1-427f-969f-4a113330880f,pneo,pneo,oneatlas,"{'commercialReference': '000035403', 'qualified': False, 'lastUpdateDate': '2022-08-04T16:23:39Z', 'processingDate': '2022-08-04T16:16:55.298Z', 'azimuthAngle': 239.69880230004625, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4a50de28-6132-4e53-8014-3246c5271d76', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00726800597751', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_15', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.78575100109915, 'lon': 2.075400798079094}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035403_1_1_I_1', 'publicationDate': '2022-08-04T16:21:30.623312415Z', 'illuminationElevationAngle': 31.09635530290458, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-04T16:23:39Z', 'incidenceAngleAcrossTrack': -8.058426151182141, 'illuminationAzimuthAngle': 169.86139091732423, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': 4.885074841325558, 'internalReference': 'SAL22029556', 'incidenceAngle': 9.343107346844237, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",4cd5bfe4-40a1-427f-969f-4a113330880f,airbus,2021-10-19 11:01:43.260000+00:00,,,0.0,0.31,MINUTES,222714,45,156.82877530956006,115,9.343107346844237,"POLYGON ((1.97738594 48.83363262, 1.97738253 48.73599752, 2.17332499 48.73724949999998, 2.17341907 48.83545423, 1.97738594 48.83363262))"
46,a91221c7-0276-477a-8b40-cfe5e46320d9,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-16T13:43:04.411704177Z', 'processingDate': '2022-10-20T11:27:03.051Z', 'azimuthAngle': 180.3619531613006, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '11ae0cff-e88b-49cb-a573-66e40eaf188d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02110504477371', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.86765654673584, 'lon': 2.3310296553019216}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '60893bc2-9c8c-4588-8e42-5998897a6ebb', 'publicationDate': '2022-11-16T13:43:04.411704177Z', 'illuminationElevationAngle': 30.45724646098243, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-11-13T13:32:06.368897178Z', 'incidenceAngleAcrossTrack': 13.52224999717385, 'illuminationAzimuthAngle': 166.98474064847017, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -6.1353605217477565, 'incidenceAngle': 14.60722452458459, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",a91221c7-0276-477a-8b40-cfe5e46320d9,airbus,2022-10-20 10:50:11.247000+00:00,,,100.0,0.3,HOURS,394200,46,220.09592724331918,22,14.60722452458459,"POLYGON ((2.43299691 48.93560014, 2.2290624 48.932657079999984, 2.23005201 48.80263469, 2.23006115 48.80183142, 2.23005869 48.79968458, 2.43250333 48.80302794, 2.43249825 48.80515937, 2.43249864 48.80596046, 2.43299691 48.93560014))"
47,f46ae478-8fdf-401b-a9e5-b659c11990db,pneo,pneo,oneatlas,"{'commercialReference': '000042068', 'qualified': False, 'lastUpdateDate': '2022-09-16T01:13:33Z', 'processingDate': '2022-09-16T00:57:35.86Z', 'azimuthAngle': 143.5301991014301, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7f3674d5-1682-4319-90cf-347aac62f8dd', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01910503785157', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_32', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.72503034207464, 'lon': 2.357429034265877}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000042068_1_1_I_1', 'publicationDate': '2022-09-16T01:09:09.722190455Z', 'illuminationElevationAngle': 49.0195780655862, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-09-16T01:13:33Z', 'incidenceAngleAcrossTrack': 9.07607215452022, 'illuminationAzimuthAngle': 156.61259833424157, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': 11.89540342608939, 'internalReference': 'SAL22035402', 'incidenceAngle': 14.597692080876953, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",f46ae478-8fdf-401b-a9e5-b659c11990db,airbus,2022-08-29 10:50:40.876000+00:00,,,0.0,0.31,MINUTES,395550,47,219.91277563399677,57,14.597692080876953,"POLYGON ((2.25754825 48.79442452, 2.25800538 48.65950567, 2.45698608 48.6556137, 2.45730982 48.79033046, 2.25754825 48.79442452))"
48,8a3e8b81-95b8-47d7-baa4-2ba2b69325c5,pneo,pneo,oneatlas,"{'commercialReference': '000035943', 'qualified': False, 'lastUpdateDate': '2022-08-08T17:49:04Z', 'processingDate': '2022-08-08T17:39:53.453Z', 'azimuthAngle': 80.39394061389646, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '55e2f3a6-a7ad-4557-a78f-b5cd2f8a243a', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00925300999194', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_19', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.86931321379609, 'lon': 2.338283693468032}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035943_5_1_I_1', 'publicationDate': '2022-08-08T17:46:12.354730175Z', 'illuminationElevationAngle': 17.192070880732906, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-08T17:49:04Z', 'incidenceAngleAcrossTrack': 25.211198237115127, 'illuminationAzimuthAngle': 165.62532040022435, 'format': 'SAFIR', 'internalLine': '5_1', 'incidenceAngleAlongTrack': -4.355623239407339, 'internalReference': 'SAL22030042', 'incidenceAngle': 25.402838465161242, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",8a3e8b81-95b8-47d7-baa4-2ba2b69325c5,airbus,2021-12-09 10:42:46.541000+00:00,,,2.5613552881945423,0.35,MINUTES,463806,48,257.8581706407847,98,25.402838465161242,"POLYGON ((2.22158106 48.93557297, 2.22326201 48.79899266, 2.45415429 48.80388574, 2.45498633 48.93958183, 2.22158106 48.93557297))"
49,6cd7b9fa-2812-46a1-bb5c-52a2013fff2e,pneo,pneo,oneatlas,"{'commercialReference': '000035561', 'qualified': False, 'lastUpdateDate': '2022-08-07T18:00:54Z', 'processingDate': '2022-08-07T17:48:39.344Z', 'azimuthAngle': 121.71414670898348, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c3eec5ad-5494-4233-b071-24da28944839', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_01317901860542', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_18', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.07000567117389, 'lon': 2.4850284767709327}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035561_5_1_I_1', 'publicationDate': '2022-08-07T17:56:39.003095479Z', 'illuminationElevationAngle': 37.14799219710483, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-07T18:00:54Z', 'incidenceAngleAcrossTrack': 16.161150685458132, 'illuminationAzimuthAngle': 157.28266203633336, 'format': 'SAFIR', 'internalLine': '5_1', 'incidenceAngleAlongTrack': 10.060182414018758, 'internalReference': 'SAL22029695', 'incidenceAngle': 18.425513488095, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",6cd7b9fa-2812-46a1-bb5c-52a2013fff2e,airbus,2022-03-18 10:46:48.373000+00:00,,,0.0,0.32,MINUTES,135702,49,232.71567983456944,105,18.425513488095,"POLYGON ((2.37958551 49.14131364, 2.38030862 49.00484318, 2.58991657 48.99866992, 2.59047144 49.1346268, 2.37958551 49.14131364))"
50,5d818ffe-fbbe-4ac0-a532-35e971bbf4f0,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-19T08:58:34Z', 'processingDate': '2021-10-04T15:35:00.994Z', 'azimuthAngle': 179.19062889162197, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'de8c926a-cf35-4115-85b0-0772a5740b3e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00704600497326', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.2388274906430765, 48.869059460037896], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_a76c23fcff62b89584549962f792eb72', 'publicationDate': '2021-10-04T15:54:22.405801561Z', 'illuminationElevationAngle': 37.04305848001451, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-17T08:56:35.678186867Z', 'incidenceAngleAcrossTrack': -38.850247575848826, 'illuminationAzimuthAngle': 171.6929037310319, 'incidenceAngleAlongTrack': 28.733393759846713, 'incidenceAngle': 41.5465229003901, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",5d818ffe-fbbe-4ac0-a532-35e971bbf4f0,airbus,2021-10-04 11:13:35.958000+00:00,,,66.9,0.3,HOURS,354600,50,197.67761679714576,300,41.5465229003901,"POLYGON ((2.08850476 48.88256510999999, 2.08797649 48.80275682, 2.38942359 48.85406978, 2.38967849 48.93522377, 2.08850476 48.88256510999999))"
51,cd7845ee-17ac-4366-a3c1-106f508fa737,pneo,pneo,oneatlas,"{'commercialReference': '000023356', 'qualified': False, 'lastUpdateDate': '2022-06-28T15:06:27Z', 'processingDate': '2022-06-02T01:09:18.034Z', 'azimuthAngle': 169.34162497514774, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd24d2542-1feb-4815-8a44-3a54900e2b4b', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01403102110984', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_EUcities_3', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.862474741770704, 'lon': 2.2896654179929206}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.1.14', 'correlationId': 'PWOI_000023356_8_1_I_1', 'publicationDate': '2022-06-02T01:17:47.064218565Z', 'illuminationElevationAngle': 49.055696002713276, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-06-28T15:06:27Z', 'incidenceAngleAcrossTrack': 2.534051361271437, 'illuminationAzimuthAngle': 158.42421124270527, 'format': 'SAFIR', 'internalLine': '8_1', 'incidenceAngleAlongTrack': 12.805834556363461, 'internalReference': 'SAL22019121', 'incidenceAngle': 13.01546145451533, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",cd7845ee-17ac-4366-a3c1-106f508fa737,airbus,2022-04-16 10:54:23.934000+00:00,,,0.0,0.31,MINUTES,322038,51,179.04524099159033,194,13.01546145451533,"POLYGON ((2.19111847 48.91881012, 2.19150574 48.80725068, 2.38797419 48.80609769, 2.38821236 48.91755721, 2.19111847 48.91881012))"
52,550175e4-113d-4568-ae47-1e4599016fe8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-22T13:38:48Z', 'processingDate': '2021-10-08T13:28:01.026Z', 'azimuthAngle': 179.75037567622732, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0c641c0f-1de9-42c4-a86e-17826921eb4d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00710500528217', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.0669171830377304, 48.70945363324196], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_08114b496a2785896c8c6b00daa307a5', 'publicationDate': '2021-10-08T13:32:43.304442828Z', 'illuminationElevationAngle': 34.92829563364433, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-10-20T13:37:56.134371946Z', 'incidenceAngleAcrossTrack': 8.545263565306541, 'illuminationAzimuthAngle': 165.2062836717032, 'incidenceAngleAlongTrack': 24.82701367261319, 'incidenceAngle': 25.679252698980505, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",550175e4-113d-4568-ae47-1e4599016fe8,airbus,2021-10-08 10:51:02.704000+00:00,,,0.0,0.3,HOURS,322200,52,247.7871570620637,297,25.679252698980505,"POLYGON ((1.96067881 48.78515815, 1.96134593 48.64210357999998, 2.17251448 48.6337274, 2.17315555 48.77653704999999, 1.96067881 48.78515815))"
53,5b830136-68ef-43be-a535-fa64b3cd8b59,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-13T14:16:27Z', 'processingDate': '2021-11-29T12:56:02.379Z', 'azimuthAngle': 179.96723952079404, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '92a8c3b6-6cf2-4270-b23c-e95be79f76d9', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00910500921926', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.2948305314390947, 48.84900171663022], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_0845a78e9c820b703c3bef1b74612d24', 'publicationDate': '2021-11-29T13:00:49.341595623Z', 'illuminationElevationAngle': 19.333259184400625, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-12-11T14:14:38.605100983Z', 'incidenceAngleAcrossTrack': 7.604667663681654, 'illuminationAzimuthAngle': 168.2126696888318, 'incidenceAngleAlongTrack': 24.32256012729471, 'incidenceAngle': 24.9585458650298, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",5b830136-68ef-43be-a535-fa64b3cd8b59,airbus,2021-11-29 10:50:58.433000+00:00,,,14.6,0.3,HOURS,905400,53,504.06038298029125,283,24.9585458650298,"POLYGON ((2.18882761 48.99905925999999, 2.18985057 48.8486501, 2.18984413 48.84775119, 2.19007139 48.70584671999998, 2.39958761 48.69914639999999, 2.40045884 48.84117534, 2.40045633 48.84211745, 2.40083345 48.99215376, 2.18882761 48.99905925999999))"
54,cfb882da-e187-4e4a-9634-3a6fe95188de,pneo,pneo,oneatlas,"{'commercialReference': '000035403', 'qualified': False, 'lastUpdateDate': '2022-08-04T16:30:02Z', 'processingDate': '2022-08-04T16:19:35.336Z', 'azimuthAngle': 14.814703646964675, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b96accbd-eb58-4f4d-b844-847f34e75cb7', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00734200635354', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_15', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.785976223787685, 'lon': 2.075304864910828}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035403_4_1_I_1', 'publicationDate': '2022-08-04T16:27:45.225472297Z', 'illuminationElevationAngle': 29.224044702368545, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-04T16:30:02Z', 'incidenceAngleAcrossTrack': 3.6350213205507464, 'illuminationAzimuthAngle': 169.1691153994365, 'format': 'SAFIR', 'internalLine': '4_1', 'incidenceAngleAlongTrack': -12.703068959336683, 'internalReference': 'SAL22029556', 'incidenceAngle': 13.136498913059588, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",cfb882da-e187-4e4a-9634-3a6fe95188de,airbus,2021-10-24 10:57:32.030000+00:00,,,0.0,0.31,MINUTES,223974,54,158.1005850956402,114,13.136498913059588,"POLYGON ((1.97675035 48.83409003, 1.97702011 48.73593220999999, 2.17365369 48.73758542, 2.17385938 48.83596945, 1.97675035 48.83409003))"
55,48a5804b-1954-4aaf-856a-6d21edc9cf61,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-18T16:28:07Z', 'processingDate': '2021-11-04T13:28:01.214Z', 'azimuthAngle': 179.65428796677918, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '15236a99-c45c-460b-b239-a3908262226a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00812000716354', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3380982003548136, 48.86920738865212], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_af4f42d9692d9f800c8f53ea4e4ba4d4', 'publicationDate': '2021-11-04T13:33:15.814541559Z', 'illuminationElevationAngle': 26.01428781980508, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-16T14:03:59.472003599Z', 'incidenceAngleAcrossTrack': -17.946222300020814, 'illuminationAzimuthAngle': 173.10521012877797, 'incidenceAngleAlongTrack': -16.84284428216823, 'incidenceAngle': 23.00167235297339, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",48a5804b-1954-4aaf-856a-6d21edc9cf61,airbus,2021-11-04 11:08:37.763000+00:00,,,95.2,0.3,HOURS,450000,55,250.69265988462553,290,23.00167235297339,"POLYGON ((2.23024484 48.94617586, 2.22968751 48.80674584, 2.22968842 48.80587554, 2.22968465 48.805105089999984, 2.44650704 48.79221623, 2.44651175 48.79299305, 2.44650864 48.79387232, 2.44622841 48.93511283, 2.23024484 48.94617586))"
56,2929ecff-2e49-45e6-994a-a1ad34d90db4,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-24T11:33:01.314437943Z', 'processingDate': '2022-06-10T11:22:06.296Z', 'azimuthAngle': 180.31665348947942, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '001898cb-fc61-4fbc-a739-3372f51e630f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01626802717578', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.877532491602125, 'lon': 2.248560709411927}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'f8dc4577-065a-4d90-a58a-583b6479452f', 'publicationDate': '2022-06-24T11:33:01.314437943Z', 'illuminationElevationAngle': 62.29059359338116, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-21T11:32:04.001228996Z', 'incidenceAngleAcrossTrack': -5.814296042913183, 'illuminationAzimuthAngle': 155.4560673198801, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -6.819024229616975, 'incidenceAngle': 8.97240674987055, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",2929ecff-2e49-45e6-994a-a1ad34d90db4,airbus,2022-06-10 11:01:24.544000+00:00,,,61.1,0.3,HOURS,405000,56,225.52535743525794,172,8.97240674987055,"POLYGON ((2.15088542 48.94909692, 2.1508467 48.82206776, 2.15084747 48.82127909, 2.15085491 48.807963079999986, 2.34603852 48.80595377, 2.34611615 48.81929531, 2.34612223 48.82008414, 2.34627472 48.94791519, 2.15088542 48.94909692))"
